date,hospital_id,blood_group,component,opening_stock,received,issued,expired,closing_stock
2025-01-11,H002,A+,PLT,43,16,13,2,44
2025-01-11,H002,A+,FFP,42,5,7,2,38
2025-01-11,H002,B+,PRBC,40,22,22,1,39
2025-01-11,H002,B+,PLT,14,13,12,1,14
2025-01-11,H002,B+,FFP,27,4,6,1,24
2025-01-11,H002,O+,PRBC,57,25,25,1,56
2025-01-11,H002,O+,PLT,42,14,15,2,39
2025-01-11,H002,O+,FFP,35,11,8,1,37
2025-01-11,H002,AB+,PRBC,24,10,9,1,24
2025-01-11,H002,AB+,PLT,32,4,4,1,31
2025-01-11,H002,AB+,FFP,45,1,3,1,42
2025-01-11,H002,A-,PRBC,19,7,5,1,20
2025-01-11,H002,A-,PLT,11,5,4,1,11
2025-01-11,H002,A-,FFP,39,7,4,2,40
2025-01-11,H002,B-,PRBC,22,3,5,1,19
2025-01-11,H002,B-,PLT,33,1,3,1,30
2025-01-11,H002,B-,FFP,39,0,3,1,35
2025-01-11,H002,O-,PRBC,46,9,8,1,46
2025-01-11,H002,O-,PLT,29,7,6,1,29
2025-01-11,H002,O-,FFP,12,2,3,1,10
2025-01-11,H002,AB-,PRBC,26,0,2,1,23
2025-01-11,H002,AB-,PLT,50,5,2,1,52
2025-01-11,H002,AB-,FFP,33,3,2,1,33
2025-01-12,H001,A+,PRBC,58,21,17,2,60
2025-01-12,H001,A+,PLT,14,13,10,1,16
2025-01-12,H001,A+,FFP,12,7,6,1,12
2025-01-12,H001,B+,PRBC,38,18,16,1,39
2025-01-12,H001,B+,PLT,32,10,11,1,30
2025-01-12,H001,B+,FFP,27,5,5,1,26
2025-01-12,H001,O+,PRBC,37,22,19,1,39
2025-01-12,H001,O+,PLT,29,11,12,1,27
2025-01-12,H001,O+,FFP,48,10,8,1,49
2025-01-12,H001,AB+,PRBC,14,7,5,0,16
2025-01-12,H001,AB+,PLT,39,6,4,1,40
2025-01-12,H001,AB+,FFP,41,3,1,1,42
2025-01-12,H001,A-,PRBC,5,2,4,1,2
2025-01-12,H001,A-,PLT,8,7,4,1,10
2025-01-12,H001,A-,FFP,25,5,1,1,28
2025-01-12,H001,B-,PRBC,20,4,4,1,19
2025-01-12,H001,B-,PLT,21,3,1,1,22
2025-01-12,H001,B-,FFP,38,2,2,1,37
2025-01-12,H001,O-,PRBC,47,3,6,2,42
2025-01-12,H001,O-,PLT,20,6,6,1,19
2025-01-12,H001,O-,FFP,53,4,1,2,54
2025-01-12,H001,AB-,PRBC,36,1,2,1,34
2025-01-12,H001,AB-,PLT,51,2,1,2,50
2025-01-12,H001,AB-,FFP,50,2,2,2,48
2025-01-12,H002,A+,PRBC,44,22,20,2,44
2025-01-12,H002,A+,PLT,44,13,13,1,43
2025-01-12,H002,A+,FFP,38,6,7,2,35
2025-01-12,H002,B+,PRBC,39,21,19,2,39
2025-01-12,H002,B+,PLT,14,13,11,1,15
2025-01-12,H002,B+,FFP,24,7,6,1,24
2025-01-12,H002,O+,PRBC,56,25,26,1,54
2025-01-12,H002,O+,PLT,39,16,14,1,40
2025-01-12,H002,O+,FFP,37,6,8,1,34
2025-01-12,H002,AB+,PRBC,24,7,6,1,24
2025-01-12,H002,AB+,PLT,31,6,5,2,30
2025-01-12,H002,AB+,FFP,42,0,1,2,39
2025-01-12,H002,A-,PRBC,20,6,4,1,21
2025-01-12,H002,A-,PLT,11,6,3,0,14
2025-01-12,H002,A-,FFP,40,2,3,1,38
2025-01-12,H002,B-,PRBC,19,6,5,1,19
2025-01-12,H002,B-,PLT,30,2,3,1,28
2025-01-12,H002,B-,FFP,35,1,3,1,32
2025-01-12,H002,O-,PRBC,46,7,5,1,47
2025-01-12,H002,O-,PLT,29,3,2,1,29
2025-01-12,H002,O-,FFP,10,1,3,0,8
2025-01-12,H002,AB-,PRBC,23,0,2,1,20
2025-01-12,H002,AB-,PLT,52,6,0,2,56
2025-01-12,H002,AB-,FFP,33,0,1,1,31
2025-01-13,H001,A+,PRBC,60,20,18,1,61
2025-01-13,H001,A+,PLT,16,13,12,1,16
2025-01-13,H001,A+,FFP,12,7,5,0,14
2025-01-13,H001,B+,PRBC,39,21,17,1,42
2025-01-13,H001,B+,PLT,30,9,13,1,25
2025-01-13,H001,B+,FFP,26,4,6,1,23
2025-01-13,H001,O+,PRBC,39,25,23,1,40
2025-01-13,H001,O+,PLT,27,19,15,1,30
2025-01-13,H001,O+,FFP,49,5,6,2,46
2025-01-13,H001,AB+,PRBC,16,4,5,1,14
2025-01-13,H001,AB+,PLT,40,0,4,1,35
2025-01-13,H001,AB+,FFP,42,1,2,1,40
2025-01-13,H001,A-,PRBC,2,5,4,1,2
2025-01-13,H001,A-,PLT,10,4,4,1,9
2025-01-13,H001,A-,FFP,28,1,0,1,28
2025-01-13,H001,B-,PRBC,19,10,6,0,23
2025-01-13,H001,B-,PLT,22,2,3,1,20
2025-01-13,H001,B-,FFP,37,3,3,2,35
2025-01-13,H001,O-,PRBC,42,5,6,1,40
2025-01-13,H001,O-,PLT,19,3,5,1,16
2025-01-13,H001,O-,FFP,54,4,3,1,54
2025-01-13,H001,AB-,PRBC,34,0,3,1,30
2025-01-13,H001,AB-,PLT,50,3,2,1,50
2025-01-13,H001,AB-,FFP,48,0,2,2,44
2025-01-13,H002,A+,PRBC,44,24,22,2,44
2025-01-13,H002,A+,PLT,43,16,17,1,41
2025-01-13,H002,A+,FFP,35,7,8,1,33
2025-01-13,H002,B+,PRBC,39,23,22,1,39
2025-01-13,H002,B+,PLT,15,13,14,1,13
2025-01-13,H002,B+,FFP,24,6,9,1,20
2025-01-13,H002,O+,PRBC,54,29,27,1,55
2025-01-13,H002,O+,PLT,40,22,19,1,42
2025-01-13,H002,O+,FFP,34,11,10,1,34
2025-01-13,H002,AB+,PRBC,24,9,7,1,25
2025-01-13,H002,AB+,PLT,30,3,6,2,25
2025-01-13,H002,AB+,FFP,39,2,2,2,37
2025-01-13,H002,A-,PRBC,21,5,5,1,20
2025-01-13,H002,A-,PLT,14,1,2,1,12
2025-01-13,H002,A-,FFP,38,3,2,1,38
2025-01-13,H002,B-,PRBC,19,5,3,1,20
2025-01-13,H002,B-,PLT,28,4,2,1,29
2025-01-13,H002,B-,FFP,32,5,3,1,33
2025-01-13,H002,O-,PRBC,47,9,8,1,47
2025-01-13,H002,O-,PLT,29,6,6,1,28
2025-01-13,H002,O-,FFP,8,6,2,1,11
2025-01-13,H002,AB-,PRBC,20,3,3,1,19
2025-01-13,H002,AB-,PLT,56,6,2,2,58
2025-01-13,H002,AB-,FFP,31,4,0,2,33
2025-01-14,H001,A+,PRBC,61,20,20,2,59
2025-01-14,H001,A+,PLT,16,12,12,1,15
2025-01-14,H001,A+,FFP,14,9,6,1,16
2025-01-14,H001,B+,PRBC,42,22,18,1,45
2025-01-14,H001,B+,PLT,25,13,11,1,26
2025-01-14,H001,B+,FFP,23,5,4,1,23
2025-01-14,H001,O+,PRBC,40,22,23,2,37
2025-01-14,H001,O+,PLT,30,13,14,1,28
2025-01-14,H001,O+,FFP,46,8,7,1,46
2025-01-14,H001,AB+,PRBC,14,10,6,1,17
2025-01-14,H001,AB+,PLT,35,4,6,1,32
2025-01-14,H001,AB+,FFP,40,2,3,2,37
2025-01-14,H001,A-,PRBC,2,3,4,0,1
2025-01-14,H001,A-,PLT,9,4,3,1,9
2025-01-14,H001,A-,FFP,28,3,3,1,27
2025-01-14,H001,B-,PRBC,23,8,6,1,24
2025-01-14,H001,B-,PLT,20,3,3,1,19
2025-01-14,H001,B-,FFP,35,3,1,2,35
2025-01-14,H001,O-,PRBC,40,7,7,1,39
2025-01-14,H001,O-,PLT,16,6,4,1,17
2025-01-14,H001,O-,FFP,54,3,3,2,52
2025-01-14,H001,AB-,PRBC,30,1,3,1,27
2025-01-14,H001,AB-,PLT,50,4,2,1,51
2025-01-14,H001,AB-,FFP,44,2,0,1,45
2025-01-14,H002,A+,PRBC,44,29,25,2,46
2025-01-14,H002,A+,PLT,41,11,15,2,35
2025-01-14,H002,A+,FFP,33,13,10,1,35
2025-01-14,H002,B+,PRBC,39,23,22,1,39
2025-01-14,H002,B+,PLT,13,19,15,1,16
2025-01-14,H002,B+,FFP,20,10,8,0,22
2025-01-14,H002,O+,PRBC,55,30,29,1,55
2025-01-14,H002,O+,PLT,42,18,18,2,40
2025-01-14,H002,O+,FFP,34,9,10,1,32
2025-01-14,H002,AB+,PRBC,25,7,9,1,22
2025-01-14,H002,AB+,PLT,25,8,6,1,26
2025-01-14,H002,AB+,FFP,37,2,2,1,36
2025-01-14,H002,A-,PRBC,20,9,6,1,22
2025-01-14,H002,A-,PLT,12,5,6,1,10
2025-01-14,H002,A-,FFP,38,3,4,1,36
2025-01-14,H002,B-,PRBC,20,7,6,1,20
2025-01-14,H002,B-,PLT,29,7,4,1,31
2025-01-14,H002,B-,FFP,33,1,2,1,31
2025-01-14,H002,O-,PRBC,47,11,9,2,47
2025-01-14,H002,O-,PLT,28,4,4,1,27
2025-01-14,H002,O-,FFP,11,4,3,0,12
2025-01-14,H002,AB-,PRBC,19,1,1,1,18
2025-01-14,H002,AB-,PLT,58,4,2,2,58
2025-01-14,H002,AB-,FFP,33,2,2,1,32
2025-01-15,H001,A+,PRBC,59,20,19,2,58
2025-01-15,H001,A+,PLT,15,15,14,1,15
2025-01-15,H001,A+,FFP,16,7,6,1,16
2025-01-15,H001,B+,PRBC,45,18,17,2,44
2025-01-15,H001,B+,PLT,26,12,12,1,25
2025-01-15,H001,B+,FFP,23,8,8,0,23
2025-01-15,H001,O+,PRBC,37,29,27,1,38
2025-01-15,H001,O+,PLT,28,17,15,1,29
2025-01-15,H001,O+,FFP,46,10,10,1,45
2025-01-15,H001,AB+,PRBC,17,6,7,1,15
2025-01-15,H001,AB+,PLT,32,2,4,2,28
2025-01-15,H001,AB+,FFP,37,4,3,1,37
2025-01-15,H001,A-,PRBC,1,6,6,0,1
2025-01-15,H001,A-,PLT,9,5,1,1,12
2025-01-15,H001,A-,FFP,27,5,3,1,28
2025-01-15,H001,B-,PRBC,24,7,6,1,24
2025-01-15,H001,B-,PLT,19,2,2,0,19
2025-01-15,H001,B-,FFP,35,3,2,1,35
2025-01-15,H001,O-,PRBC,39,6,7,1,37
2025-01-15,H001,O-,PLT,17,3,5,1,14
2025-01-15,H001,O-,FFP,52,1,2,1,50
2025-01-15,H001,AB-,PRBC,27,2,2,1,26
2025-01-15,H001,AB-,PLT,51,0,1,2,48
2025-01-15,H001,AB-,FFP,45,6,2,2,47
2025-01-15,H002,A+,PRBC,46,31,25,2,50
2025-01-15,H002,A+,PLT,35,14,15,2,32
2025-01-15,H002,A+,FFP,35,13,9,1,38
2025-01-15,H002,B+,PRBC,39,21,21,1,38
2025-01-15,H002,B+,PLT,16,17,16,1,16
2025-01-15,H002,B+,FFP,22,7,6,1,22
2025-01-15,H002,O+,PRBC,55,34,31,1,57
2025-01-15,H002,O+,PLT,40,18,18,1,39
2025-01-15,H002,O+,FFP,32,8,9,1,30
2025-01-15,H002,AB+,PRBC,22,12,10,1,23
2025-01-15,H002,AB+,PLT,26,7,5,1,27
2025-01-15,H002,AB+,FFP,36,0,3,1,32
2025-01-15,H002,A-,PRBC,22,7,6,1,22
2025-01-15,H002,A-,PLT,10,5,4,1,10
2025-01-15,H002,A-,FFP,36,3,2,2,35
2025-01-15,H002,B-,PRBC,20,2,5,1,16
2025-01-15,H002,B-,PLT,31,6,5,1,31
2025-01-15,H002,B-,FFP,31,5,2,2,32
2025-01-15,H002,O-,PRBC,47,6,7,1,45
2025-01-15,H002,O-,PLT,27,4,5,1,25
2025-01-15,H002,O-,FFP,12,5,5,1,11
2025-01-15,H002,AB-,PRBC,18,4,4,1,17
2025-01-15,H002,AB-,PLT,58,1,1,1,57
2025-01-15,H002,AB-,FFP,32,0,1,1,30
2025-01-16,H001,A+,PRBC,58,19,19,1,57
2025-01-16,H001,A+,PLT,15,12,15,1,11
2025-01-16,H001,A+,FFP,16,8,7,1,16
2025-01-16,H001,B+,PRBC,44,19,19,2,42
2025-01-16,H001,B+,PLT,25,16,14,1,26
2025-01-16,H001,B+,FFP,23,7,7,1,22
2025-01-16,H001,O+,PRBC,38,26,24,1,39
2025-01-16,H001,O+,PLT,29,14,16,1,26
2025-01-16,H001,O+,FFP,45,11,9,1,46
2025-01-16,H001,AB+,PRBC,15,12,7,1,19
2025-01-16,H001,AB+,PLT,28,4,5,1,26
2025-01-16,H001,AB+,FFP,37,3,2,1,37
2025-01-16,H001,A-,PRBC,1,7,6,1,1
2025-01-16,H001,A-,PLT,12,0,3,0,9
2025-01-16,H001,A-,FFP,28,0,2,1,25
2025-01-16,H001,B-,PRBC,24,4,3,1,24
2025-01-16,H001,B-,PLT,19,2,4,0,17
2025-01-16,H001,B-,FFP,35,2,2,1,34
2025-01-16,H001,O-,PRBC,37,9,8,1,37
2025-01-16,H001,O-,PLT,14,4,2,1,15
2025-01-16,H001,O-,FFP,50,5,5,2,48
2025-01-16,H001,AB-,PRBC,26,2,2,1,25
2025-01-16,H001,AB-,PLT,48,7,3,2,50
2025-01-16,H001,AB-,FFP,47,4,0,1,50
2025-01-16,H002,A+,PRBC,50,26,25,1,50
2025-01-16,H002,A+,PLT,32,17,16,1,32
2025-01-16,H002,A+,FFP,38,12,8,1,41
2025-01-16,H002,B+,PRBC,38,28,25,1,40
2025-01-16,H002,B+,PLT,16,19,16,1,18
2025-01-16,H002,B+,FFP,22,8,8,1,21
2025-01-16,H002,O+,PRBC,57,33,31,1,58
2025-01-16,H002,O+,PLT,39,26,21,1,43
2025-01-16,H002,O+,FFP,30,11,11,1,29
2025-01-16,H002,AB+,PRBC,23,9,9,1,22
2025-01-16,H002,AB+,PLT,27,7,8,1,25
2025-01-16,H002,AB+,FFP,32,5,3,1,33
2025-01-16,H002,A-,PRBC,22,8,6,1,23
2025-01-16,H002,A-,PLT,10,5,5,1,9
2025-01-16,H002,A-,FFP,35,1,3,1,32
2025-01-16,H002,B-,PRBC,16,6,7,1,14
2025-01-16,H002,B-,PLT,31,8,5,1,33
2025-01-16,H002,B-,FFP,32,3,1,2,32
2025-01-16,H002,O-,PRBC,45,13,10,1,47
2025-01-16,H002,O-,PLT,25,6,5,1,25
2025-01-16,H002,O-,FFP,11,1,3,0,9
2025-01-16,H002,AB-,PRBC,17,4,2,1,18
2025-01-16,H002,AB-,PLT,57,2,2,1,56
2025-01-16,H002,AB-,FFP,30,1,1,1,29
2025-01-17,H001,A+,PRBC,57,20,19,2,56
2025-01-17,H001,A+,PLT,11,16,13,1,13
2025-01-17,H001,A+,FFP,16,9,8,1,16
2025-01-17,H001,B+,PRBC,42,20,18,1,43
2025-01-17,H001,B+,PLT,26,15,11,1,29
2025-01-17,H001,B+,FFP,22,6,7,1,20
2025-01-17,H001,O+,PRBC,39,27,25,2,39
2025-01-17,H001,O+,PLT,26,14,14,1,25
2025-01-17,H001,O+,FFP,46,10,9,1,46
2025-01-17,H001,AB+,PRBC,19,8,7,1,19
2025-01-17,H001,AB+,PLT,26,3,4,1,24
2025-01-17,H001,AB+,FFP,37,3,4,1,35
2025-01-17,H001,A-,PRBC,1,7,5,0,3
2025-01-17,H001,A-,PLT,9,5,3,0,11
2025-01-17,H001,A-,FFP,25,1,1,1,24
2025-01-17,H001,B-,PRBC,24,10,5,1,28
2025-01-17,H001,B-,PLT,17,0,2,1,14
2025-01-17,H001,B-,FFP,34,1,0,1,34
2025-01-17,H001,O-,PRBC,37,8,8,1,36
2025-01-17,H001,O-,PLT,15,1,3,0,13
2025-01-17,H001,O-,FFP,48,1,1,2,46
2025-01-17,H001,AB-,PRBC,25,5,0,1,29
2025-01-17,H001,AB-,PLT,50,4,1,1,52
2025-01-17,H001,AB-,FFP,50,3,0,2,51
2025-01-17,H002,A+,PRBC,50,26,25,1,50
2025-01-17,H002,A+,PLT,32,15,16,1,30
2025-01-17,H002,A+,FFP,41,6,8,1,38
2025-01-17,H002,B+,PRBC,40,29,25,1,43
2025-01-17,H002,B+,PLT,18,19,16,1,20
2025-01-17,H002,B+,FFP,21,8,8,0,21
2025-01-17,H002,O+,PRBC,58,27,27,2,56
2025-01-17,H002,O+,PLT,43,24,21,2,44
2025-01-17,H002,O+,FFP,29,9,9,1,28
2025-01-17,H002,AB+,PRBC,22,9,7,1,23
2025-01-17,H002,AB+,PLT,25,4,6,1,22
2025-01-17,H002,AB+,FFP,33,5,5,1,32
2025-01-17,H002,A-,PRBC,23,5,7,1,20
2025-01-17,H002,A-,PLT,9,3,4,1,7
2025-01-17,H002,A-,FFP,32,1,3,1,29
2025-01-17,H002,B-,PRBC,14,7,7,0,14
2025-01-17,H002,B-,PLT,33,7,5,1,34
2025-01-17,H002,B-,FFP,32,3,2,1,32
2025-01-17,H002,O-,PRBC,47,10,8,2,47
2025-01-17,H002,O-,PLT,25,5,5,1,24
2025-01-17,H002,O-,FFP,9,2,2,0,9
2025-01-17,H002,AB-,PRBC,18,0,3,1,14
2025-01-17,H002,AB-,PLT,56,1,0,1,56
2025-01-17,H002,AB-,FFP,29,3,1,1,30
2025-01-18,H001,A+,PRBC,56,17,16,2,55
2025-01-18,H001,A+,PLT,13,12,10,1,14
2025-01-18,H001,A+,FFP,16,3,6,1,12
2025-01-18,H001,B+,PRBC,43,22,17,1,47
2025-01-18,H001,B+,PLT,29,8,11,1,25
2025-01-18,H001,B+,FFP,20,4,4,1,19
2025-01-18,H001,O+,PRBC,39,20,20,1,38
2025-01-18,H001,O+,PLT,25,14,15,1,23
2025-01-18,H001,O+,FFP,46,9,6,2,47
2025-01-18,H001,AB+,PRBC,19,5,6,1,17
2025-01-18,H001,AB+,PLT,24,1,4,1,20
2025-01-18,H001,AB+,FFP,35,0,1,1,33
2025-01-18,H001,A-,PRBC,3,6,4,1,4
2025-01-18,H001,A-,PLT,11,0,1,1,9
2025-01-18,H001,A-,FFP,24,0,1,1,22
2025-01-18,H001,B-,PRBC,28,4,4,1,27
2025-01-18,H001,B-,PLT,14,2,1,1,14
2025-01-18,H001,B-,FFP,34,3,2,1,34
2025-01-18,H001,O-,PRBC,36,5,6,1,34
2025-01-18,H001,O-,PLT,13,5,4,1,13
2025-01-18,H001,O-,FFP,46,0,2,1,43
2025-01-18,H001,AB-,PRBC,29,0,3,1,25
2025-01-18,H001,AB-,PLT,52,3,1,2,52
2025-01-18,H001,AB-,FFP,51,2,0,1,52
2025-01-18,H002,A+,PRBC,50,22,21,1,50
2025-01-18,H002,A+,PLT,30,16,14,1,31
2025-01-18,H002,A+,FFP,38,12,7,2,41
2025-01-18,H002,B+,PRBC,43,19,20,2,40
2025-01-18,H002,B+,PLT,20,15,12,0,23
2025-01-18,H002,B+,FFP,21,7,6,1,21
2025-01-18,H002,O+,PRBC,56,25,24,2,55
2025-01-18,H002,O+,PLT,44,24,19,1,48
2025-01-18,H002,O+,FFP,28,5,7,1,25
2025-01-18,H002,AB+,PRBC,23,8,7,1,23
2025-01-18,H002,AB+,PLT,22,4,4,1,21
2025-01-18,H002,AB+,FFP,32,2,3,2,29
2025-01-18,H002,A-,PRBC,20,3,5,0,18
2025-01-18,H002,A-,PLT,7,11,5,0,13
2025-01-18,H002,A-,FFP,29,2,1,1,29
2025-01-18,H002,B-,PRBC,14,1,5,1,9
2025-01-18,H002,B-,PLT,34,4,3,1,34
2025-01-18,H002,B-,FFP,32,5,4,1,32
2025-01-18,H002,O-,PRBC,47,6,6,1,46
2025-01-18,H002,O-,PLT,24,4,5,1,22
2025-01-18,H002,O-,FFP,9,3,3,0,9
2025-01-18,H002,AB-,PRBC,14,4,3,1,14
2025-01-18,H002,AB-,PLT,56,3,1,2,56
2025-01-18,H002,AB-,FFP,30,4,1,1,32
2025-01-19,H001,A+,PRBC,55,17,15,2,55
2025-01-19,H001,A+,PLT,14,11,9,1,15
2025-01-19,H001,A+,FFP,12,8,6,1,13
2025-01-19,H001,B+,PRBC,47,17,17,1,46
2025-01-19,H001,B+,PLT,25,10,9,1,25
2025-01-19,H001,B+,FFP,19,0,3,1,15
2025-01-19,H001,O+,PRBC,38,23,19,2,40
2025-01-19,H001,O+,PLT,23,15,15,1,22
2025-01-19,H001,O+,FFP,47,9,6,2,48
2025-01-19,H001,AB+,PRBC,17,6,7,1,15
2025-01-19,H001,AB+,PLT,20,6,5,1,20
2025-01-19,H001,AB+,FFP,33,2,1,1,33
2025-01-19,H001,A-,PRBC,4,3,4,1,2
2025-01-19,H001,A-,PLT,9,5,4,1,9
2025-01-19,H001,A-,FFP,22,5,1,0,26
2025-01-19,H001,B-,PRBC,27,3,4,1,25
2025-01-19,H001,B-,PLT,14,5,2,1,16
2025-01-19,H001,B-,FFP,34,1,0,1,34
2025-01-19,H001,O-,PRBC,34,7,5,1,35
2025-01-19,H001,O-,PLT,13,3,2,1,13
2025-01-19,H001,O-,FFP,43,3,2,1,43
2025-01-19,H001,AB-,PRBC,25,0,1,1,23
2025-01-19,H001,AB-,PLT,52,2,1,1,52
2025-01-19,H001,AB-,FFP,52,2,0,2,52
2025-01-19,H002,A+,PRBC,50,23,19,2,52
2025-01-19,H002,A+,PLT,31,13,13,1,30
2025-01-19,H002,A+,FFP,41,2,4,2,37
2025-01-19,H002,B+,PRBC,40,20,18,2,40
2025-01-19,H002,B+,PLT,23,18,13,1,27
2025-01-19,H002,B+,FFP,21,6,5,1,21
2025-01-19,H002,O+,PRBC,55,27,25,1,56
2025-01-19,H002,O+,PLT,48,16,15,1,48
2025-01-19,H002,O+,FFP,25,5,7,1,22
2025-01-19,H002,AB+,PRBC,23,10,7,1,25
2025-01-19,H002,AB+,PLT,21,8,5,1,23
2025-01-19,H002,AB+,FFP,29,1,2,1,27
2025-01-19,H002,A-,PRBC,18,8,5,1,20
2025-01-19,H002,A-,PLT,13,3,2,1,13
2025-01-19,H002,A-,FFP,29,4,2,1,30
2025-01-19,H002,B-,PRBC,9,3,3,1,8
2025-01-19,H002,B-,PLT,34,3,3,1,33
2025-01-19,H002,B-,FFP,32,1,1,2,30
2025-01-19,H002,O-,PRBC,46,4,6,1,43
2025-01-19,H002,O-,PLT,22,3,5,1,19
2025-01-19,H002,O-,FFP,9,5,3,1,10
2025-01-19,H002,AB-,PRBC,14,3,3,1,13
2025-01-19,H002,AB-,PLT,56,1,0,2,55
2025-01-19,H002,AB-,FFP,32,3,0,1,34
2025-01-20,H001,A+,PRBC,55,17,19,2,51
2025-01-20,H001,A+,PLT,15,11,12,1,13
2025-01-20,H001,A+,FFP,13,12,9,1,15
2025-01-20,H001,B+,PRBC,46,18,18,1,45
2025-01-20,H001,B+,PLT,25,14,11,1,27
2025-01-20,H001,B+,FFP,15,6,6,1,14
2025-01-20,H001,O+,PRBC,40,26,23,1,42
2025-01-20,H001,O+,PLT,22,13,14,1,20
2025-01-20,H001,O+,FFP,48,10,9,2,47
2025-01-20,H001,AB+,PRBC,15,3,7,1,10
2025-01-20,H001,AB+,PLT,20,2,3,1,18
2025-01-20,H001,AB+,FFP,33,5,1,1,36
2025-01-20,H001,A-,PRBC,2,3,3,0,2
2025-01-20,H001,A-,PLT,9,1,3,1,6
2025-01-20,H001,A-,FFP,26,5,0,1,30
2025-01-20,H001,B-,PRBC,25,7,2,1,29
2025-01-20,H001,B-,PLT,16,2,3,1,14
2025-01-20,H001,B-,FFP,34,1,4,2,29
2025-01-20,H001,O-,PRBC,35,6,6,1,34
2025-01-20,H001,O-,PLT,13,6,5,1,13
2025-01-20,H001,O-,FFP,43,2,2,2,41
2025-01-20,H001,AB-,PRBC,23,0,2,1,20
2025-01-20,H001,AB-,PLT,52,4,2,1,53
2025-01-20,H001,AB-,FFP,52,1,0,1,52
2025-01-20,H002,A+,PRBC,52,24,23,2,51
2025-01-20,H002,A+,PLT,30,13,15,1,27
2025-01-20,H002,A+,FFP,37,3,7,1,32
2025-01-20,H002,B+,PRBC,40,23,23,1,39
2025-01-20,H002,B+,PLT,27,13,13,1,26
2025-01-20,H002,B+,FFP,21,6,7,1,19
2025-01-20,H002,O+,PRBC,56,34,29,1,60
2025-01-20,H002,O+,PLT,48,16,17,1,46
2025-01-20,H002,O+,FFP,22,12,10,1,23
2025-01-20,H002,AB+,PRBC,25,9,8,1,25
2025-01-20,H002,AB+,PLT,23,9,6,1,25
2025-01-20,H002,AB+,FFP,27,3,3,1,26
2025-01-20,H002,A-,PRBC,20,2,6,1,15
2025-01-20,H002,A-,PLT,13,4,4,1,12
2025-01-20,H002,A-,FFP,30,0,3,1,26
2025-01-20,H002,B-,PRBC,8,4,6,0,6
2025-01-20,H002,B-,PLT,33,4,4,1,32
2025-01-20,H002,B-,FFP,30,2,1,1,30
2025-01-20,H002,O-,PRBC,43,9,7,2,43
2025-01-20,H002,O-,PLT,19,6,5,1,19
2025-01-20,H002,O-,FFP,10,6,2,1,13
2025-01-20,H002,AB-,PRBC,13,5,3,1,14
2025-01-20,H002,AB-,PLT,55,4,2,2,55
2025-01-20,H002,AB-,FFP,34,7,1,1,39
2025-01-21,H001,A+,PRBC,51,22,19,2,52
2025-01-21,H001,A+,PLT,13,19,15,1,16
2025-01-21,H001,A+,FFP,15,4,7,0,12
2025-01-21,H001,B+,PRBC,45,16,16,1,44
2025-01-21,H001,B+,PLT,27,15,13,1,28
2025-01-21,H001,B+,FFP,14,6,6,1,13
2025-01-21,H001,O+,PRBC,42,23,23,1,41
2025-01-21,H001,O+,PLT,20,22,19,1,22
2025-01-21,H001,O+,FFP,47,13,10,1,49
2025-01-21,H001,AB+,PRBC,10,8,8,0,10
2025-01-21,H001,AB+,PLT,18,4,5,1,16
2025-01-21,H001,AB+,FFP,36,3,4,1,34
2025-01-21,H001,A-,PRBC,2,7,5,0,4
2025-01-21,H001,A-,PLT,6,2,3,0,5
2025-01-21,H001,A-,FFP,30,3,1,1,31
2025-01-21,H001,B-,PRBC,29,6,4,1,30
2025-01-21,H001,B-,PLT,14,3,3,1,13
2025-01-21,H001,B-,FFP,29,3,2,1,29
2025-01-21,H001,O-,PRBC,34,6,7,1,32
2025-01-21,H001,O-,PLT,13,5,5,0,13
2025-01-21,H001,O-,FFP,41,1,3,2,37
2025-01-21,H001,AB-,PRBC,20,3,3,1,19
2025-01-21,H001,AB-,PLT,53,2,3,2,50
2025-01-21,H001,AB-,FFP,52,2,0,2,52
2025-01-21,H002,A+,PRBC,51,23,21,1,52
2025-01-21,H002,A+,PLT,27,24,19,1,31
2025-01-21,H002,A+,FFP,32,4,7,2,27
2025-01-21,H002,B+,PRBC,39,24,22,2,39
2025-01-21,H002,B+,PLT,26,15,16,1,24
2025-01-21,H002,B+,FFP,19,6,6,1,18
2025-01-21,H002,O+,PRBC,60,31,30,2,59
2025-01-21,H002,O+,PLT,46,25,24,2,45
2025-01-21,H002,O+,FFP,23,9,10,1,21
2025-01-21,H002,AB+,PRBC,25,6,6,1,24
2025-01-21,H002,AB+,PLT,25,5,6,1,23
2025-01-21,H002,AB+,FFP,26,1,3,1,23
2025-01-21,H002,A-,PRBC,15,4,5,1,13
2025-01-21,H002,A-,PLT,12,4,5,1,10
2025-01-21,H002,A-,FFP,26,1,2,1,24
2025-01-21,H002,B-,PRBC,6,8,7,1,6
2025-01-21,H002,B-,PLT,32,4,5,1,30
2025-01-21,H002,B-,FFP,30,2,1,1,30
2025-01-21,H002,O-,PRBC,43,10,10,2,41
2025-01-21,H002,O-,PLT,19,5,6,1,17
2025-01-21,H002,O-,FFP,13,1,3,0,11
2025-01-21,H002,AB-,PRBC,14,4,2,1,15
2025-01-21,H002,AB-,PLT,55,1,2,1,53
2025-01-21,H002,AB-,FFP,39,1,0,1,39
2025-01-22,H001,A+,PRBC,52,23,20,1,54
2025-01-22,H001,A+,PLT,16,15,15,1,15
2025-01-22,H001,A+,FFP,12,6,6,0,12
