date,hospital_id,blood_group,component,units_issued
2025-01-15,H002,B-,PLT,5
2025-01-15,H002,B-,FFP,2
2025-01-15,H002,O-,PRBC,7
2025-01-15,H002,O-,PLT,5
2025-01-15,H002,O-,FFP,5
2025-01-15,H002,AB-,PRBC,4
2025-01-15,H002,AB-,PLT,1
2025-01-15,H002,AB-,FFP,1
2025-01-16,H001,A+,PRBC,19
2025-01-16,H001,A+,PLT,15
2025-01-16,H001,A+,FFP,7
2025-01-16,H001,B+,PRBC,19
2025-01-16,H001,B+,PLT,14
2025-01-16,H001,B+,FFP,7
2025-01-16,H001,O+,PRBC,24
2025-01-16,H001,O+,PLT,16
2025-01-16,H001,O+,FFP,9
2025-01-16,H001,AB+,PRBC,7
2025-01-16,H001,AB+,PLT,5
2025-01-16,H001,AB+,FFP,2
2025-01-16,H001,A-,PRBC,6
2025-01-16,H001,A-,PLT,3
2025-01-16,H001,A-,FFP,2
2025-01-16,H001,B-,PRBC,3
2025-01-16,H001,B-,PLT,4
2025-01-16,H001,B-,FFP,2
2025-01-16,H001,O-,PRBC,8
2025-01-16,H001,O-,PLT,2
2025-01-16,H001,O-,FFP,5
2025-01-16,H001,AB-,PRBC,2
2025-01-16,H001,AB-,PLT,3
2025-01-16,H001,AB-,FFP,0
2025-01-16,H002,A+,PRBC,25
2025-01-16,H002,A+,PLT,16
2025-01-16,H002,A+,FFP,8
2025-01-16,H002,B+,PRBC,25
2025-01-16,H002,B+,PLT,16
2025-01-16,H002,B+,FFP,8
2025-01-16,H002,O+,PRBC,31
2025-01-16,H002,O+,PLT,21
2025-01-16,H002,O+,FFP,11
2025-01-16,H002,AB+,PRBC,9
2025-01-16,H002,AB+,PLT,8
2025-01-16,H002,AB+,FFP,3
2025-01-16,H002,A-,PRBC,6
2025-01-16,H002,A-,PLT,5
2025-01-16,H002,A-,FFP,3
2025-01-16,H002,B-,PRBC,7
2025-01-16,H002,B-,PLT,5
2025-01-16,H002,B-,FFP,1
2025-01-16,H002,O-,PRBC,10
2025-01-16,H002,O-,PLT,5
2025-01-16,H002,O-,FFP,3
2025-01-16,H002,AB-,PRBC,2
2025-01-16,H002,AB-,PLT,2
2025-01-16,H002,AB-,FFP,1
2025-01-17,H001,A+,PRBC,19
2025-01-17,H001,A+,PLT,13
2025-01-17,H001,A+,FFP,8
2025-01-17,H001,B+,PRBC,18
2025-01-17,H001,B+,PLT,11
2025-01-17,H001,B+,FFP,7
2025-01-17,H001,O+,PRBC,25
2025-01-17,H001,O+,PLT,14
2025-01-17,H001,O+,FFP,9
2025-01-17,H001,AB+,PRBC,7
2025-01-17,H001,AB+,PLT,4
2025-01-17,H001,AB+,FFP,4
2025-01-17,H001,A-,PRBC,5
2025-01-17,H001,A-,PLT,3
2025-01-17,H001,A-,FFP,1
2025-01-17,H001,B-,PRBC,5
2025-01-17,H001,B-,PLT,2
2025-01-17,H001,B-,FFP,0
2025-01-17,H001,O-,PRBC,8
2025-01-17,H001,O-,PLT,3
2025-01-17,H001,O-,FFP,1
2025-01-17,H001,AB-,PRBC,0
2025-01-17,H001,AB-,PLT,1
2025-01-17,H001,AB-,FFP,0
2025-01-17,H002,A+,PRBC,25
2025-01-17,H002,A+,PLT,16
2025-01-17,H002,A+,FFP,8
2025-01-17,H002,B+,PRBC,25
2025-01-17,H002,B+,PLT,16
2025-01-17,H002,B+,FFP,8
2025-01-17,H002,O+,PRBC,27
2025-01-17,H002,O+,PLT,21
2025-01-17,H002,O+,FFP,9
2025-01-17,H002,AB+,PRBC,7
2025-01-17,H002,AB+,PLT,6
2025-01-17,H002,AB+,FFP,5
2025-01-17,H002,A-,PRBC,7
2025-01-17,H002,A-,PLT,4
2025-01-17,H002,A-,FFP,3
2025-01-17,H002,B-,PRBC,7
2025-01-17,H002,B-,PLT,5
2025-01-17,H002,B-,FFP,2
2025-01-17,H002,O-,PRBC,8
2025-01-17,H002,O-,PLT,5
2025-01-17,H002,O-,FFP,2
2025-01-17,H002,AB-,PRBC,3
2025-01-17,H002,AB-,PLT,0
2025-01-17,H002,AB-,FFP,1
2025-01-18,H001,A+,PRBC,16
2025-01-18,H001,A+,PLT,10
2025-01-18,H001,A+,FFP,6
2025-01-18,H001,B+,PRBC,17
2025-01-18,H001,B+,PLT,11
2025-01-18,H001,B+,FFP,4
2025-01-18,H001,O+,PRBC,20
2025-01-18,H001,O+,PLT,15
2025-01-18,H001,O+,FFP,6
2025-01-18,H001,AB+,PRBC,6
2025-01-18,H001,AB+,PLT,4
2025-01-18,H001,AB+,FFP,1
2025-01-18,H001,A-,PRBC,4
2025-01-18,H001,A-,PLT,1
2025-01-18,H001,A-,FFP,1
2025-01-18,H001,B-,PRBC,4
2025-01-18,H001,B-,PLT,1
2025-01-18,H001,B-,FFP,2
2025-01-18,H001,O-,PRBC,6
2025-01-18,H001,O-,PLT,4
2025-01-18,H001,O-,FFP,2
2025-01-18,H001,AB-,PRBC,3
2025-01-18,H001,AB-,PLT,1
2025-01-18,H001,AB-,FFP,0
2025-01-18,H002,A+,PRBC,21
2025-01-18,H002,A+,PLT,14
2025-01-18,H002,A+,FFP,7
2025-01-18,H002,B+,PRBC,20
2025-01-18,H002,B+,PLT,12
2025-01-18,H002,B+,FFP,6
2025-01-18,H002,O+,PRBC,24
2025-01-18,H002,O+,PLT,19
2025-01-18,H002,O+,FFP,7
2025-01-18,H002,AB+,PRBC,7
2025-01-18,H002,AB+,PLT,4
2025-01-18,H002,AB+,FFP,3
2025-01-18,H002,A-,PRBC,5
2025-01-18,H002,A-,PLT,5
2025-01-18,H002,A-,FFP,1
2025-01-18,H002,B-,PRBC,5
2025-01-18,H002,B-,PLT,3
2025-01-18,H002,B-,FFP,4
2025-01-18,H002,O-,PRBC,6
2025-01-18,H002,O-,PLT,5
2025-01-18,H002,O-,FFP,3
2025-01-18,H002,AB-,PRBC,3
2025-01-18,H002,AB-,PLT,1
2025-01-18,H002,AB-,FFP,1
2025-01-19,H001,A+,PRBC,15
2025-01-19,H001,A+,PLT,9
2025-01-19,H001,A+,FFP,6
2025-01-19,H001,B+,PRBC,17
2025-01-19,H001,B+,PLT,9
2025-01-19,H001,B+,FFP,3
2025-01-19,H001,O+,PRBC,19
2025-01-19,H001,O+,PLT,15
2025-01-19,H001,O+,FFP,6
2025-01-19,H001,AB+,PRBC,7
2025-01-19,H001,AB+,PLT,5
2025-01-19,H001,AB+,FFP,1
2025-01-19,H001,A-,PRBC,4
2025-01-19,H001,A-,PLT,4
2025-01-19,H001,A-,FFP,1
2025-01-19,H001,B-,PRBC,4
2025-01-19,H001,B-,PLT,2
2025-01-19,H001,B-,FFP,0
2025-01-19,H001,O-,PRBC,5
2025-01-19,H001,O-,PLT,2
2025-01-19,H001,O-,FFP,2
2025-01-19,H001,AB-,PRBC,1
2025-01-19,H001,AB-,PLT,1
2025-01-19,H001,AB-,FFP,0
2025-01-19,H002,A+,PRBC,19
2025-01-19,H002,A+,PLT,13
2025-01-19,H002,A+,FFP,4
2025-01-19,H002,B+,PRBC,18
2025-01-19,H002,B+,PLT,13
2025-01-19,H002,B+,FFP,5
2025-01-19,H002,O+,PRBC,25
2025-01-19,H002,O+,PLT,15
2025-01-19,H002,O+,FFP,7
2025-01-19,H002,AB+,PRBC,7
2025-01-19,H002,AB+,PLT,5
2025-01-19,H002,AB+,FFP,2
2025-01-19,H002,A-,PRBC,5
2025-01-19,H002,A-,PLT,2
2025-01-19,H002,A-,FFP,2
2025-01-19,H002,B-,PRBC,3
2025-01-19,H002,B-,PLT,3
2025-01-19,H002,B-,FFP,1
2025-01-19,H002,O-,PRBC,6
2025-01-19,H002,O-,PLT,5
2025-01-19,H002,O-,FFP,3
2025-01-19,H002,AB-,PRBC,3
2025-01-19,H002,AB-,PLT,0
2025-01-19,H002,AB-,FFP,0
2025-01-20,H001,A+,PRBC,19
2025-01-20,H001,A+,PLT,12
2025-01-20,H001,A+,FFP,9
2025-01-20,H001,B+,PRBC,18
2025-01-20,H001,B+,PLT,11
2025-01-20,H001,B+,FFP,6
2025-01-20,H001,O+,PRBC,23
2025-01-20,H001,O+,PLT,14
2025-01-20,H001,O+,FFP,9
2025-01-20,H001,AB+,PRBC,7
2025-01-20,H001,AB+,PLT,3
2025-01-20,H001,AB+,FFP,1
2025-01-20,H001,A-,PRBC,3
2025-01-20,H001,A-,PLT,3
2025-01-20,H001,A-,FFP,0
2025-01-20,H001,B-,PRBC,2
2025-01-20,H001,B-,PLT,3
2025-01-20,H001,B-,FFP,4
2025-01-20,H001,O-,PRBC,6
2025-01-20,H001,O-,PLT,5
2025-01-20,H001,O-,FFP,2
2025-01-20,H001,AB-,PRBC,2
2025-01-20,H001,AB-,PLT,2
2025-01-20,H001,AB-,FFP,0
2025-01-20,H002,A+,PRBC,23
2025-01-20,H002,A+,PLT,15
2025-01-20,H002,A+,FFP,7
2025-01-20,H002,B+,PRBC,23
2025-01-20,H002,B+,PLT,13
2025-01-20,H002,B+,FFP,7
2025-01-20,H002,O+,PRBC,29
2025-01-20,H002,O+,PLT,17
2025-01-20,H002,O+,FFP,10
2025-01-20,H002,AB+,PRBC,8
2025-01-20,H002,AB+,PLT,6
2025-01-20,H002,AB+,FFP,3
2025-01-20,H002,A-,PRBC,6
2025-01-20,H002,A-,PLT,4
2025-01-20,H002,A-,FFP,3
2025-01-20,H002,B-,PRBC,6
2025-01-20,H002,B-,PLT,4
2025-01-20,H002,B-,FFP,1
2025-01-20,H002,O-,PRBC,7
2025-01-20,H002,O-,PLT,5
2025-01-20,H002,O-,FFP,2
2025-01-20,H002,AB-,PRBC,3
2025-01-20,H002,AB-,PLT,2
2025-01-20,H002,AB-,FFP,1
2025-01-21,H001,A+,PRBC,19
2025-01-21,H001,A+,PLT,15
2025-01-21,H001,A+,FFP,7
2025-01-21,H001,B+,PRBC,16
2025-01-21,H001,B+,PLT,13
2025-01-21,H001,B+,FFP,6
2025-01-21,H001,O+,PRBC,23
2025-01-21,H001,O+,PLT,19
2025-01-21,H001,O+,FFP,10
2025-01-21,H001,AB+,PRBC,8
2025-01-21,H001,AB+,PLT,5
2025-01-21,H001,AB+,FFP,4
2025-01-21,H001,A-,PRBC,5
2025-01-21,H001,A-,PLT,3
2025-01-21,H001,A-,FFP,1
2025-01-21,H001,B-,PRBC,4
2025-01-21,H001,B-,PLT,3
2025-01-21,H001,B-,FFP,2
2025-01-21,H001,O-,PRBC,7
2025-01-21,H001,O-,PLT,5
2025-01-21,H001,O-,FFP,3
2025-01-21,H001,AB-,PRBC,3
2025-01-21,H001,AB-,PLT,3
2025-01-21,H001,AB-,FFP,0
2025-01-21,H002,A+,PRBC,21
2025-01-21,H002,A+,PLT,19
2025-01-21,H002,A+,FFP,7
2025-01-21,H002,B+,PRBC,22
2025-01-21,H002,B+,PLT,16
2025-01-21,H002,B+,FFP,6
2025-01-21,H002,O+,PRBC,30
2025-01-21,H002,O+,PLT,24
2025-01-21,H002,O+,FFP,10
2025-01-21,H002,AB+,PRBC,6
2025-01-21,H002,AB+,PLT,6
2025-01-21,H002,AB+,FFP,3
2025-01-21,H002,A-,PRBC,5
2025-01-21,H002,A-,PLT,5
2025-01-21,H002,A-,FFP,2
2025-01-21,H002,B-,PRBC,7
2025-01-21,H002,B-,PLT,5
2025-01-21,H002,B-,FFP,1
2025-01-21,H002,O-,PRBC,10
2025-01-21,H002,O-,PLT,6
2025-01-21,H002,O-,FFP,3
2025-01-21,H002,AB-,PRBC,2
2025-01-21,H002,AB-,PLT,2
2025-01-21,H002,AB-,FFP,0
2025-01-22,H001,A+,PRBC,20
2025-01-22,H001,A+,PLT,15
2025-01-22,H001,A+,FFP,6
2025-01-22,H001,B+,PRBC,18
2025-01-22,H001,B+,PLT,14
2025-01-22,H001,B+,FFP,6
2025-01-22,H001,O+,PRBC,25
2025-01-22,H001,O+,PLT,18
2025-01-22,H001,O+,FFP,8
2025-01-22,H001,AB+,PRBC,9
2025-01-22,H001,AB+,PLT,5
2025-01-22,H001,AB+,FFP,2
2025-01-22,H001,A-,PRBC,7
2025-01-22,H001,A-,PLT,3
2025-01-22,H001,A-,FFP,2
2025-01-22,H001,B-,PRBC,5
2025-01-22,H001,B-,PLT,5
2025-01-22,H001,B-,FFP,3
2025-01-22,H001,O-,PRBC,7
2025-01-22,H001,O-,PLT,4
2025-01-22,H001,O-,FFP,3
2025-01-22,H001,AB-,PRBC,2
2025-01-22,H001,AB-,PLT,4
2025-01-22,H001,AB-,FFP,1
2025-01-22,H002,A+,PRBC,25
2025-01-22,H002,A+,PLT,17
2025-01-22,H002,A+,FFP,7
2025-01-22,H002,B+,PRBC,23
2025-01-22,H002,B+,PLT,17
2025-01-22,H002,B+,FFP,8
2025-01-22,H002,O+,PRBC,31
2025-01-22,H002,O+,PLT,22
2025-01-22,H002,O+,FFP,12
2025-01-22,H002,AB+,PRBC,10
2025-01-22,H002,AB+,PLT,7
2025-01-22,H002,AB+,FFP,2
2025-01-22,H002,A-,PRBC,5
2025-01-22,H002,A-,PLT,6
2025-01-22,H002,A-,FFP,2
2025-01-22,H002,B-,PRBC,6
2025-01-22,H002,B-,PLT,6
2025-01-22,H002,B-,FFP,3
2025-01-22,H002,O-,PRBC,9
2025-01-22,H002,O-,PLT,8
2025-01-22,H002,O-,FFP,2
2025-01-22,H002,AB-,PRBC,4
2025-01-22,H002,AB-,PLT,2
2025-01-22,H002,AB-,FFP,1
2025-01-23,H001,A+,PRBC,22
2025-01-23,H001,A+,PLT,14
2025-01-23,H001,A+,FFP,7
2025-01-23,H001,B+,PRBC,20
2025-01-23,H001,B+,PLT,13
2025-01-23,H001,B+,FFP,6
2025-01-23,H001,O+,PRBC,24
2025-01-23,H001,O+,PLT,15
2025-01-23,H001,O+,FFP,11
2025-01-23,H001,AB+,PRBC,6
2025-01-23,H001,AB+,PLT,5
2025-01-23,H001,AB+,FFP,2
2025-01-23,H001,A-,PRBC,5
2025-01-23,H001,A-,PLT,4
2025-01-23,H001,A-,FFP,3
2025-01-23,H001,B-,PRBC,4
2025-01-23,H001,B-,PLT,3
2025-01-23,H001,B-,FFP,2
2025-01-23,H001,O-,PRBC,7
2025-01-23,H001,O-,PLT,6
2025-01-23,H001,O-,FFP,3
2025-01-23,H001,AB-,PRBC,3
2025-01-23,H001,AB-,PLT,2
2025-01-23,H001,AB-,FFP,2
2025-01-23,H002,A+,PRBC,26
2025-01-23,H002,A+,PLT,16
2025-01-23,H002,A+,FFP,9
2025-01-23,H002,B+,PRBC,23
2025-01-23,H002,B+,PLT,16
2025-01-23,H002,B+,FFP,9
2025-01-23,H002,O+,PRBC,33
2025-01-23,H002,O+,PLT,22
2025-01-23,H002,O+,FFP,11
2025-01-23,H002,AB+,PRBC,11
2025-01-23,H002,AB+,PLT,6
2025-01-23,H002,AB+,FFP,6
2025-01-23,H002,A-,PRBC,7
2025-01-23,H002,A-,PLT,3
2025-01-23,H002,A-,FFP,3
2025-01-23,H002,B-,PRBC,7
2025-01-23,H002,B-,PLT,6
2025-01-23,H002,B-,FFP,3
2025-01-23,H002,O-,PRBC,9
2025-01-23,H002,O-,PLT,5
2025-01-23,H002,O-,FFP,3
2025-01-23,H002,AB-,PRBC,2
2025-01-23,H002,AB-,PLT,2
2025-01-23,H002,AB-,FFP,2
2025-01-24,H001,A+,PRBC,20
2025-01-24,H001,A+,PLT,12
2025-01-24,H001,A+,FFP,5
2025-01-24,H001,B+,PRBC,18
2025-01-24,H001,B+,PLT,13
2025-01-24,H001,B+,FFP,6
2025-01-24,H001,O+,PRBC,22
2025-01-24,H001,O+,PLT,15
2025-01-24,H001,O+,FFP,7
2025-01-24,H001,AB+,PRBC,7
2025-01-24,H001,AB+,PLT,4
2025-01-24,H001,AB+,FFP,3
2025-01-24,H001,A-,PRBC,4
2025-01-24,H001,A-,PLT,3
2025-01-24,H001,A-,FFP,2
2025-01-24,H001,B-,PRBC,4
2025-01-24,H001,B-,PLT,5
2025-01-24,H001,B-,FFP,1
2025-01-24,H001,O-,PRBC,7
2025-01-24,H001,O-,PLT,5
2025-01-24,H001,O-,FFP,1
2025-01-24,H001,AB-,PRBC,0
2025-01-24,H001,AB-,PLT,0
2025-01-24,H001,AB-,FFP,2
2025-01-24,H002,A+,PRBC,22
2025-01-24,H002,A+,PLT,18
2025-01-24,H002,A+,FFP,8
2025-01-24,H002,B+,PRBC,22
2025-01-24,H002,B+,PLT,16
2025-01-24,H002,B+,FFP,10
2025-01-24,H002,O+,PRBC,30
2025-01-24,H002,O+,PLT,20
2025-01-24,H002,O+,FFP,11
2025-01-24,H002,AB+,PRBC,8
2025-01-24,H002,AB+,PLT,6
2025-01-24,H002,AB+,FFP,2
2025-01-24,H002,A-,PRBC,5
2025-01-24,H002,A-,PLT,4
2025-01-24,H002,A-,FFP,2
2025-01-24,H002,B-,PRBC,5
2025-01-24,H002,B-,PLT,4
2025-01-24,H002,B-,FFP,3
2025-01-24,H002,O-,PRBC,8
2025-01-24,H002,O-,PLT,7
2025-01-24,H002,O-,FFP,2
2025-01-24,H002,AB-,PRBC,3
2025-01-24,H002,AB-,PLT,1
2025-01-24,H002,AB-,FFP,0
2025-01-25,H001,A+,PRBC,16
2025-01-25,H001,A+,PLT,10
2025-01-25,H001,A+,FFP,7
2025-01-25,H001,B+,PRBC,16
2025-01-25,H001,B+,PLT,9
2025-01-25,H001,B+,FFP,7
2025-01-25,H001,O+,PRBC,21
2025-01-25,H001,O+,PLT,14
2025-01-25,H001,O+,FFP,7
2025-01-25,H001,AB+,PRBC,5
2025-01-25,H001,AB+,PLT,3
2025-01-25,H001,AB+,FFP,3
2025-01-25,H001,A-,PRBC,6
2025-01-25,H001,A-,PLT,4
2025-01-25,H001,A-,FFP,1
2025-01-25,H001,B-,PRBC,3
2025-01-25,H001,B-,PLT,3
2025-01-25,H001,B-,FFP,0
2025-01-25,H001,O-,PRBC,6
2025-01-25,H001,O-,PLT,4
2025-01-25,H001,O-,FFP,1
2025-01-25,H001,AB-,PRBC,0
2025-01-25,H001,AB-,PLT,2
2025-01-25,H001,AB-,FFP,0
2025-01-25,H002,A+,PRBC,19
2025-01-25,H002,A+,PLT,10
2025-01-25,H002,A+,FFP,7
2025-01-25,H002,B+,PRBC,21
2025-01-25,H002,B+,PLT,14
2025-01-25,H002,B+,FFP,6
2025-01-25,H002,O+,PRBC,25
2025-01-25,H002,O+,PLT,17
2025-01-25,H002,O+,FFP,7
2025-01-25,H002,AB+,PRBC,7
2025-01-25,H002,AB+,PLT,5
2025-01-25,H002,AB+,FFP,4
2025-01-25,H002,A-,PRBC,5
2025-01-25,H002,A-,PLT,3
2025-01-25,H002,A-,FFP,1
2025-01-25,H002,B-,PRBC,4
2025-01-25,H002,B-,PLT,3
2025-01-25,H002,B-,FFP,2
2025-01-25,H002,O-,PRBC,8
2025-01-25,H002,O-,PLT,4
2025-01-25,H002,O-,FFP,4
2025-01-25,H002,AB-,PRBC,2
2025-01-25,H002,AB-,PLT,2
2025-01-25,H002,AB-,FFP,0
2025-01-26,H001,A+,PRBC,11
2025-01-26,H001,A+,PLT,10
2025-01-26,H001,A+,FFP,5
2025-01-26,H001,B+,PRBC,13
2025-01-26,H001,B+,PLT,8
2025-01-26,H001,B+,FFP,5
2025-01-26,H001,O+,PRBC,15
2025-01-26,H001,O+,PLT,11
2025-01-26,H001,O+,FFP,6
2025-01-26,H001,AB+,PRBC,3
2025-01-26,H001,AB+,PLT,3
2025-01-26,H001,AB+,FFP,0
2025-01-26,H001,A-,PRBC,4
2025-01-26,H001,A-,PLT,2
2025-01-26,H001,A-,FFP,0
2025-01-26,H001,B-,PRBC,5
2025-01-26,H001,B-,PLT,1
2025-01-26,H001,B-,FFP,0
2025-01-26,H001,O-,PRBC,5
2025-01-26,H001,O-,PLT,4
2025-01-26,H001,O-,FFP,1
2025-01-26,H001,AB-,PRBC,2
2025-01-26,H001,AB-,PLT,1
2025-01-26,H001,AB-,FFP,1
2025-01-26,H002,A+,PRBC,17
2025-01-26,H002,A+,PLT,11
2025-01-26,H002,A+,FFP,5
2025-01-26,H002,B+,PRBC,16
2025-01-26,H002,B+,PLT,9
2025-01-26,H002,B+,FFP,2
2025-01-26,H002,O+,PRBC,21
2025-01-26,H002,O+,PLT,15
2025-01-26,H002,O+,FFP,4
2025-01-26,H002,AB+,PRBC,5
2025-01-26,H002,AB+,PLT,4
2025-01-26,H002,AB+,FFP,4
2025-01-26,H002,A-,PRBC,4
2025-01-26,H002,A-,PLT,2
2025-01-26,H002,A-,FFP,1
2025-01-26,H002,B-,PRBC,6
2025-01-26,H002,B-,PLT,2
2025-01-26,H002,B-,FFP,1
2025-01-26,H002,O-,PRBC,5
2025-01-26,H002,O-,PLT,3
2025-01-26,H002,O-,FFP,2
2025-01-26,H002,AB-,PRBC,4
2025-01-26,H002,AB-,PLT,2
2025-01-26,H002,AB-,FFP,0
2025-01-27,H001,A+,PRBC,18
2025-01-27,H001,A+,PLT,10
2025-01-27,H001,A+,FFP,7
2025-01-27,H001,B+,PRBC,17
2025-01-27,H001,B+,PLT,11
2025-01-27,H001,B+,FFP,9
2025-01-27,H001,O+,PRBC,23
2025-01-27,H001,O+,PLT,14
2025-01-27,H001,O+,FFP,7
2025-01-27,H001,AB+,PRBC,8
2025-01-27,H001,AB+,PLT,4
2025-01-27,H001,AB+,FFP,1
2025-01-27,H001,A-,PRBC,5
2025-01-27,H001,A-,PLT,2
2025-01-27,H001,A-,FFP,3
2025-01-27,H001,B-,PRBC,6
2025-01-27,H001,B-,PLT,2
2025-01-27,H001,B-,FFP,3
2025-01-27,H001,O-,PRBC,6
2025-01-27,H001,O-,PLT,5
2025-01-27,H001,O-,FFP,3
2025-01-27,H001,AB-,PRBC,1
2025-01-27,H001,AB-,PLT,1
2025-01-27,H001,AB-,FFP,2
2025-01-27,H002,A+,PRBC,22
2025-01-27,H002,A+,PLT,14
2025-01-27,H002,A+,FFP,7
2025-01-27,H002,B+,PRBC,22
2025-01-27,H002,B+,PLT,16
2025-01-27,H002,B+,FFP,6
2025-01-27,H002,O+,PRBC,29
2025-01-27,H002,O+,PLT,20
2025-01-27,H002,O+,FFP,10
2025-01-27,H002,AB+,PRBC,8
2025-01-27,H002,AB+,PLT,4
2025-01-27,H002,AB+,FFP,3
2025-01-27,H002,A-,PRBC,6
2025-01-27,H002,A-,PLT,5
2025-01-27,H002,A-,FFP,3
2025-01-27,H002,B-,PRBC,8
2025-01-27,H002,B-,PLT,4
2025-01-27,H002,B-,FFP,2
2025-01-27,H002,O-,PRBC,8
2025-01-27,H002,O-,PLT,5
2025-01-27,H002,O-,FFP,3
2025-01-27,H002,AB-,PRBC,2
2025-01-27,H002,AB-,PLT,2
2025-01-27,H002,AB-,FFP,2
2025-01-28,H001,A+,PRBC,18
2025-01-28,H001,A+,PLT,15
2025-01-28,H001,A+,FFP,8
2025-01-28,H001,B+,PRBC,18
2025-01-28,H001,B+,PLT,11
2025-01-28,H001,B+,FFP,6
2025-01-28,H001,O+,PRBC,25
2025-01-28,H001,O+,PLT,17
2025-01-28,H001,O+,FFP,7
2025-01-28,H001,AB+,PRBC,6
2025-01-28,H001,AB+,PLT,6
2025-01-28,H001,AB+,FFP,3
2025-01-28,H001,A-,PRBC,5
2025-01-28,H001,A-,PLT,3
2025-01-28,H001,A-,FFP,1
2025-01-28,H001,B-,PRBC,4
2025-01-28,H001,B-,PLT,5
2025-01-28,H001,B-,FFP,1
2025-01-28,H001,O-,PRBC,8
2025-01-28,H001,O-,PLT,6
2025-01-28,H001,O-,FFP,3
2025-01-28,H001,AB-,PRBC,2
2025-01-28,H001,AB-,PLT,2
2025-01-28,H001,AB-,FFP,1
2025-01-28,H002,A+,PRBC,23
2025-01-28,H002,A+,PLT,17
2025-01-28,H002,A+,FFP,7
2025-01-28,H002,B+,PRBC,24
2025-01-28,H002,B+,PLT,16
2025-01-28,H002,B+,FFP,8
2025-01-28,H002,O+,PRBC,30
2025-01-28,H002,O+,PLT,21
2025-01-28,H002,O+,FFP,11
2025-01-28,H002,AB+,PRBC,8
2025-01-28,H002,AB+,PLT,7
2025-01-28,H002,AB+,FFP,2
2025-01-28,H002,A-,PRBC,6
2025-01-28,H002,A-,PLT,6
2025-01-28,H002,A-,FFP,1
2025-01-28,H002,B-,PRBC,5
2025-01-28,H002,B-,PLT,5
2025-01-28,H002,B-,FFP,2
2025-01-28,H002,O-,PRBC,9
2025-01-28,H002,O-,PLT,6
2025-01-28,H002,O-,FFP,4
2025-01-28,H002,AB-,PRBC,4
2025-01-28,H002,AB-,PLT,2
2025-01-28,H002,AB-,FFP,1
2025-01-29,H001,A+,PRBC,23
2025-01-29,H001,A+,PLT,15
2025-01-29,H001,A+,FFP,7
2025-01-29,H001,B+,PRBC,20
2025-01-29,H001,B+,PLT,14
2025-01-29,H001,B+,FFP,6
2025-01-29,H001,O+,PRBC,25
2025-01-29,H001,O+,PLT,18
2025-01-29,H001,O+,FFP,8
2025-01-29,H001,AB+,PRBC,8
2025-01-29,H001,AB+,PLT,5
2025-01-29,H001,AB+,FFP,3
2025-01-29,H001,A-,PRBC,6
2025-01-29,H001,A-,PLT,3
2025-01-29,H001,A-,FFP,2
2025-01-29,H001,B-,PRBC,5
2025-01-29,H001,B-,PLT,4
2025-01-29,H001,B-,FFP,2
2025-01-29,H001,O-,PRBC,7
2025-01-29,H001,O-,PLT,6
2025-01-29,H001,O-,FFP,2
2025-01-29,H001,AB-,PRBC,3
2025-01-29,H001,AB-,PLT,2
2025-01-29,H001,AB-,FFP,3
2025-01-29,H002,A+,PRBC,27
2025-01-29,H002,A+,PLT,16
2025-01-29,H002,A+,FFP,9
2025-01-29,H002,B+,PRBC,26
2025-01-29,H002,B+,PLT,17
2025-01-29,H002,B+,FFP,7
2025-01-29,H002,O+,PRBC,33
2025-01-29,H002,O+,PLT,20
2025-01-29,H002,O+,FFP,12
2025-01-29,H002,AB+,PRBC,11
2025-01-29,H002,AB+,PLT,6
2025-01-29,H002,AB+,FFP,3
2025-01-29,H002,A-,PRBC,7
2025-01-29,H002,A-,PLT,5
2025-01-29,H002,A-,FFP,1
2025-01-29,H002,B-,PRBC,7
2025-01-29,H002,B-,PLT,5
2025-01-29,H002,B-,FFP,3
2025-01-29,H002,O-,PRBC,10
2025-01-29,H002,O-,PLT,7
2025-01-29,H002,O-,FFP,0
2025-01-29,H002,AB-,PRBC,4
2025-01-29,H002,AB-,PLT,1
2025-01-29,H002,AB-,FFP,0
2025-01-30,H001,A+,PRBC,21
2025-01-30,H001,A+,PLT,15
2025-01-30,H001,A+,FFP,7
2025-01-30,H001,B+,PRBC,20
2025-01-30,H001,B+,PLT,15
2025-01-30,H001,B+,FFP,8
2025-01-30,H001,O+,PRBC,27
2025-01-30,H001,O+,PLT,18
2025-01-30,H001,O+,FFP,9
2025-01-30,H001,AB+,PRBC,5
2025-01-30,H001,AB+,PLT,5
2025-01-30,H001,AB+,FFP,2
2025-01-30,H001,A-,PRBC,7
2025-01-30,H001,A-,PLT,3
2025-01-30,H001,A-,FFP,2
2025-01-30,H001,B-,PRBC,6
2025-01-30,H001,B-,PLT,3
2025-01-30,H001,B-,FFP,3
2025-01-30,H001,O-,PRBC,6
2025-01-30,H001,O-,PLT,5
2025-01-30,H001,O-,FFP,2
2025-01-30,H001,AB-,PRBC,1
2025-01-30,H001,AB-,PLT,1
2025-01-30,H001,AB-,FFP,1
2025-01-30,H002,A+,PRBC,25
2025-01-30,H002,A+,PLT,16
2025-01-30,H002,A+,FFP,7
2025-01-30,H002,B+,PRBC,24
2025-01-30,H002,B+,PLT,15
2025-01-30,H002,B+,FFP,9
2025-01-30,H002,O+,PRBC,31
2025-01-30,H002,O+,PLT,20
2025-01-30,H002,O+,FFP,10
